STORE_ID,DATE,MARKDOWN_1,MARKDOWN_2,MARKDOWN_3,MARKDOWN_4,MARKDOWN_5
33,05/04/2013,376.77,307.33,NA,NA,1833.59
33,12/04/2013,28,137.13,NA,NA,1514.45
33,19/04/2013,757.18,6.94,NA,18.94,1372.53
33,26/04/2013,148.77,NA,NA,NA,359.56
33,03/05/2013,68.99,NA,NA,NA,335
33,10/05/2013,296.8,NA,NA,NA,665.28
33,17/05/2013,1212.32,NA,NA,NA,437.9
33,24/05/2013,480.8,NA,NA,NA,488.68
33,31/05/2013,174.84,NA,NA,NA,688.18
33,07/06/2013,105.68,NA,NA,NA,348.73
33,14/06/2013,45.41,NA,NA,NA,843.21
33,21/06/2013,240.37,NA,NA,NA,440.96
33,28/06/2013,873.21,NA,NA,NA,559.31
33,05/07/2013,146.05,NA,NA,3.9,1423.19
33,12/07/2013,46.5,NA,NA,NA,638.62
33,19/07/2013,38.24,NA,NA,NA,500.49
33,26/07/2013,9.79,NA,NA,NA,500.03
34,11/11/2011,10860.98,6524.97,65.95,4082.99,4814.43
34,18/11/2011,4673.94,1014.27,132.18,799.24,5734.11
34,25/11/2011,32.5,317.08,42455.51,6,1438.09
34,02/12/2011,4611.57,70.94,1109.59,1307.67,17316.01
34,09/12/2011,3131.47,3,127.58,479.79,4102.57
34,16/12/2011,824.88,300,226.35,573.1,2966.73
34,23/12/2011,1200.1,0.18,1108.23,37.22,2109.3
34,30/12/2011,3312.59,21909.93,210.22,146.1,3299.3
34,06/01/2012,5998.79,18094.69,104.92,351.55,2890.32
34,13/01/2012,2514.23,8431.82,48.38,186.59,4699.39
34,20/01/2012,1358.95,3015.89,27.49,255.88,2402.57
34,27/01/2012,387.48,1594.36,18.98,13.35,769.52
34,03/02/2012,24118.77,1767.26,91.24,14240.58,3833.23
34,10/02/2012,16191.24,4394.52,58.87,11972.11,6375.39
34,17/02/2012,8386.11,4644.97,16.48,2748.66,6015.47
34,24/02/2012,5674.77,3367.59,2.6,1389.89,3919.46
34,02/03/2012,9511.41,469.84,2.8,6593.25,4281.12
34,09/03/2012,6150.33,209.07,NA,124.83,4638.14
34,16/03/2012,6104.24,94.31,2.7,479.7,1656.98
34,23/03/2012,3662.39,107.42,0.59,941.47,1934.93
34,30/03/2012,7866.57,104.84,5.59,28.76,1979.96
34,06/04/2012,6570.6,NA,37.31,2558.69,5479.81
34,13/04/2012,5146.78,3729.58,14.82,799.06,1563.6
34,20/04/2012,1397.43,2573.19,18.46,70.76,2761.17
34,27/04/2012,5573.52,886.23,8.87,338.1,2014.84
34,04/05/2012,6219.31,NA,69.88,2597.74,3522.31
34,11/05/2012,11342.48,NA,29.11,1214.28,1983.03
34,18/05/2012,2328.53,NA,2.43,1042.41,2111.41
34,25/05/2012,4031.31,43,146.38,1114.59,2174.14
34,01/06/2012,10054.19,NA,128.85,87.9,5049.13
34,08/06/2012,6967.19,85.4,0.37,1251.49,10377.32
34,15/06/2012,5809.23,32.4,400.09,924.94,3054.63
34,22/06/2012,4673,169,NA,1561.36,4524.99
34,29/06/2012,3725.46,52.2,NA,343.56,3814.45
34,06/07/2012,6438.2,174.8,103.13,2529.03,3839.19
34,13/07/2012,2691.41,20.2,16.91,806.44,3029
34,20/07/2012,2732.08,98,5.98,743.47,2456.79
34,27/07/2012,3124.08,92.22,0.36,1720.84,3878.36
34,03/08/2012,9386.73,45,37.88,4384.73,4169.76
34,10/08/2012,9297.06,12,8.3,4250.64,2103.48
34,17/08/2012,5553.04,32.6,6.13,1315.08,5733.84
34,24/08/2012,1899.97,83.8,9.16,609.67,3844.82
34,31/08/2012,12815.65,64.2,18.56,2171.06,4926.61
34,07/09/2012,8791.04,-5.98,25.77,3473.34,1789.37
34,14/09/2012,4855.31,NA,11.31,832.14,5118.55
34,21/09/2012,4857.37,5.73,0.85,221.84,7308.76
34,28/09/2012,2282.47,3.82,0.22,198.21,2618.07
34,05/10/2012,2716.1,NA,6.03,1648.8,3539.71
34,12/10/2012,2254.65,NA,29.82,524.12,7604.92
34,19/10/2012,725.01,NA,9.18,370.91,2907.57
34,26/10/2012,1151.88,68.01,3,392.12,1468.81
34,02/11/2012,3189.15,2375.99,31.62,1270.88,2705.65
34,09/11/2012,3011.99,3814.03,19.4,882.67,5821.12
34,16/11/2012,6950.26,443.71,57.16,623.39,2367.9
34,23/11/2012,251.45,0.01,59304.51,191.86,3460.87
34,30/11/2012,575.87,NA,6149.44,26.46,3347.77
34,07/12/2012,4905.35,NA,286.34,902.13,6699
34,14/12/2012,2034.86,NA,49,133.65,1960.05
34,21/12/2012,2025.54,NA,74.17,58.72,1181.09
34,28/12/2012,6560.15,16765.26,72.76,61.13,1259.63
34,04/01/2013,808.67,13892.52,6.44,98.08,2086.66
34,11/01/2013,1077.02,9401.61,4.94,622.64,2815.19
34,18/01/2013,4251.89,4906.54,1.78,NA,1374.82
34,25/01/2013,5889.35,3204.02,NA,3065.59,1936.25
34,01/02/2013,5918.59,1407.51,164.9,8176.89,2384.57
34,08/02/2013,34577.87,883.45,289.34,18578.87,4259.63
34,15/02/2013,10713.38,2336.61,4.44,2483.02,1788.38
34,22/02/2013,5516.88,2250.61,31.12,1948.57,4175.42
34,01/03/2013,5182.14,401.81,1.2,13.92,3020.54
34,08/03/2013,15754.81,34.78,57.59,2173.94,3394.71
34,15/03/2013,3281.61,NA,11.12,1109.81,1403.62
34,22/03/2013,7036.53,NA,631,338.9,2595.25
34,29/03/2013,3027.3,NA,417.69,328.41,1347
34,05/04/2013,8593.42,3307.23,517.21,1022.91,2517.62
34,12/04/2013,2754.02,1614.39,63.54,365.69,10014.8
34,19/04/2013,1359.8,14.54,174.26,NA,801.06
34,26/04/2013,3120.8,1.49,103.82,222.17,1794.12
34,03/05/2013,2536.69,21,93.45,1619.35,1852.69
34,10/05/2013,5813.45,354.12,127.88,278.51,2804.1
34,17/05/2013,3417.8,450.88,34.52,521.72,2868.88
34,24/05/2013,5333.53,230.88,116.91,657.4,6630.76
34,31/05/2013,4411.49,305.28,109.48,27.38,2655.75
34,07/06/2013,8467.35,259.55,263.13,2832.09,3394.4
34,14/06/2013,3376.68,306.12,471.49,2512.81,3311.17
34,21/06/2013,3196.46,462.9,316.6,1285.2,5173.69
34,28/06/2013,3460.86,770.95,10.5,715.74,2294.78
34,05/07/2013,7975.83,1466.58,458.17,6976.2,3006.95
34,12/07/2013,2603.01,931.01,37.44,639.15,2020.17
34,19/07/2013,3532.06,744.95,398.2,737.94,1762.44
34,26/07/2013,248.84,728.21,3.2,39.88,1503.59
35,11/11/2011,22242.79,13392.67,1134.49,2951.74,5421.27
35,18/11/2011,23654.62,110.12,103.34,951.51,1618.6
35,25/11/2011,1333.24,NA,58563.24,20.97,6386.86
35,02/12/2011,5051.87,NA,3150.68,3945.27,26649.46
35,09/12/2011,1386.01,NA,529.1,955.48,9427.75
35,16/12/2011,5115.93,0.27,10748.31,601.89,14608.23
35,23/12/2011,318.61,22.4,1429.48,20.98,4140.36
35,30/12/2011,6742.63,34766.99,163.27,961,2074.13
35,06/01/2012,5956.88,13987.28,24.73,1685.24,6269.59
35,13/01/2012,2428.51,7532.95,2.28,413.26,3750.02
35,20/01/2012,2498.37,4413.52,5.46,618.55,2393.77
35,27/01/2012,2798.44,2928.52,1.46,446,9008.25
35,03/02/2012,62567.6,3718.52,41.68,40201.38,4130.12
35,10/02/2012,11865.12,4373.03,23.69,11941.36,8357.61
35,17/02/2012,20207.59,7982.96,2.64,9522.98,10733.96
35,24/02/2012,10463.9,6749.11,NA,5146.87,4553.22
35,02/03/2012,31880.88,1775.2,84.02,26264.78,1609.25
35,09/03/2012,16514.65,344.55,68.3,2596.73,2245.26
35,16/03/2012,6972.24,222.12,1.2,1587.92,2214.43
35,23/03/2012,25204.95,107.69,0.25,8359.06,5252.73
35,30/03/2012,19560.85,77.41,7.4,4081.77,3629.96
35,06/04/2012,9093.04,NA,10.27,2383.68,4858.77
35,13/04/2012,4697.48,4222.33,10.5,1903.35,1156.1
35,20/04/2012,2095.31,4447.75,6.05,149.91,2504.7
35,27/04/2012,6477.02,1050.49,7.43,1123.9,1681.46
35,04/05/2012,13647.64,NA,9.87,6114.76,4853.52
35,11/05/2012,12297.04,NA,10.76,1040,2355.67
35,18/05/2012,8475.44,NA,2.87,2133.81,2904.46
35,25/05/2012,8708.2,NA,296.24,1676.8,2399.15
35,01/06/2012,12469.08,NA,9.66,3040.28,5859.48
35,08/06/2012,6984.56,44,287.97,851.39,5482.29
35,15/06/2012,4983.83,6.8,1.04,2545.67,1991.41
35,22/06/2012,5984,32.8,0.57,528.54,2636.77
35,29/06/2012,11690.61,-7.6,NA,3457.25,5129.74
35,06/07/2012,7808.9,7,47.5,6948.28,6443.45
35,13/07/2012,3516.15,NA,0.15,1749.8,1430.23
35,20/07/2012,3934.52,NA,25.9,934.49,3512.52
35,27/07/2012,5446.22,NA,10.88,6221.18,2764.62
35,03/08/2012,35956.75,NA,11.63,21249.14,2079.74
35,10/08/2012,9664.78,NA,63.72,2523.61,2076.6
35,17/08/2012,3038.67,NA,NA,1401.93,2672.55
35,24/08/2012,5726.77,NA,57.08,5332.71,4133.91
35,31/08/2012,17617.15,NA,94.08,6324.67,3173.73
35,07/09/2012,11678.32,NA,53.35,1976.76,8415.89
35,14/09/2012,8915.4,NA,16.27,1564.94,7400.92
35,21/09/2012,6982.1,87.37,6,2085.94,9129.21
35,28/09/2012,20867.96,42.64,3.22,5895.05,3810.27
35,05/10/2012,6855.08,NA,3.66,2468.47,2737.33
35,12/10/2012,1524.37,NA,5.33,558.26,6097.45
35,19/10/2012,2694.71,NA,4.98,526.09,2051.88
35,26/10/2012,6221.06,42.48,103,273.9,996.79
35,02/11/2012,9427.41,3322.67,31.3,3119.64,1982.11
35,09/11/2012,17908.37,15471.05,34.52,5265.54,3391.48
35,16/11/2012,26644.24,2042.09,51.8,1199.87,3364.14
35,23/11/2012,1667.99,0.03,86476.66,767.2,176.28
35,30/11/2012,4571.65,0.01,6399.56,140.84,8504.85
35,07/12/2012,8321.83,NA,238,3715.06,15317.62
35,14/12/2012,5606.15,NA,88,292.38,6927.98
35,21/12/2012,4222.06,270.76,16590.92,277.15,8946.15
35,28/12/2012,16517.47,25386.59,103.38,75.21,5831.36
35,04/01/2013,4130.71,27550.99,13.58,641.42,3316.54
35,11/01/2013,3821.57,15278.75,8.72,623.03,1695.26
35,18/01/2013,3208.85,5662.38,1.44,310.04,2720.6
35,25/01/2013,3118.92,2647.13,NA,231.83,1749.41
35,01/02/2013,30103.32,1530.12,38.3,52850.8,5978.13
35,08/02/2013,88750.34,843.99,1172.94,46503.81,3298.91
35,15/02/2013,16787.07,5016.1,2.44,6926.31,6276.88
35,22/02/2013,14704.41,2696.43,9.96,1457.13,3632.98
35,01/03/2013,11748.39,404.61,4.98,54.65,2250.11
35,08/03/2013,38288.52,133.06,16.03,8557.22,2845.18
35,15/03/2013,13085.43,NA,4.28,3595.89,994.23
35,22/03/2013,17933.65,NA,198,2646.56,5513.3
35,29/03/2013,11777.3,NA,382.54,1877.2,2292.68
35,05/04/2013,16622.2,4235.77,256,3441.18,1021.09
35,12/04/2013,4828.15,4850.29,-44.54,878.64,1098.99
35,19/04/2013,1975.51,532.62,48,173.1,925.87
35,26/04/2013,2372.33,NA,37.2,101.57,1632.06
35,03/05/2013,13043.78,18,37.84,3516.9,1846.32
35,10/05/2013,4022.62,1508.28,35.74,1241.52,4726.08
35,17/05/2013,10538.98,904.78,7.7,1680.85,7788.77
35,24/05/2013,3116.05,598.9,471.12,1030.77,6244.76
35,31/05/2013,4542.19,286.29,13.8,36.9,1613.98
35,07/06/2013,14769.81,154.12,53.59,6333.27,5408.17
35,14/06/2013,6636.89,159.07,313.37,2895.53,1947.01
35,21/06/2013,3252.39,118.02,65.02,4722.43,10790.02
35,28/06/2013,4764.55,85.65,NA,4660.01,3274.82
35,05/07/2013,6333.87,138.09,610.35,7224.45,728
35,12/07/2013,4798.18,130.88,22.05,2351.6,15562.99
35,19/07/2013,2318.53,122.3,23.45,771.35,1959.59
35,26/07/2013,237.96,50,4,23.64,1059.83
36,11/11/2011,65.32,519.25,NA,NA,1334.56
36,18/11/2011,5.64,19.82,NA,NA,578.02
36,25/11/2011,7.09,NA,NA,NA,780.75
36,02/12/2011,NA,NA,10,NA,624.31
36,09/12/2011,NA,NA,-0.87,NA,1129.02
36,16/12/2011,11.64,NA,1.14,NA,3752.18
36,23/12/2011,17.01,NA,0.76,NA,2264.75
36,30/12/2011,548.91,1288.61,NA,50.4,412.21
36,06/01/2012,5.92,2257.39,2.86,NA,1024.9
36,13/01/2012,15.85,1402.86,7.04,NA,858.31
36,20/01/2012,318.15,294.59,1.98,NA,589.99
36,27/01/2012,35.96,17.03,0.44,NA,381.04
36,03/02/2012,1786.27,1.5,2.62,2.5,1373.38
36,10/02/2012,810.75,5.5,3.82,NA,699.9
36,17/02/2012,377.29,417.07,0.44,NA,537.36
36,24/02/2012,90.73,171.14,NA,NA,872.76
36,02/03/2012,512.15,0.02,NA,NA,2359.78
36,09/03/2012,258.89,1.5,0.99,NA,1835.63
36,16/03/2012,93.51,1.5,0.34,NA,612.83
36,23/03/2012,98.84,NA,1.7,NA,1382.01
36,30/03/2012,40.28,0.5,NA,NA,440.54
36,06/04/2012,375.2,NA,NA,12.41,1398.67
36,13/04/2012,85.47,651.77,NA,NA,487.07
36,20/04/2012,177.77,317.91,NA,231.31,1473.96
36,27/04/2012,252.98,36.03,NA,NA,6621.24
36,04/05/2012,621.82,NA,NA,18.38,1191.47
36,11/05/2012,475.61,NA,NA,NA,818.06
36,18/05/2012,367.23,NA,NA,NA,1704.18
36,25/05/2012,517.28,NA,NA,0.92,1767.58
36,01/06/2012,187.88,NA,NA,4.02,1674.5
36,08/06/2012,226.87,NA,NA,5,597.68
36,15/06/2012,945.96,NA,NA,NA,2709.66
36,22/06/2012,318.51,NA,NA,NA,1805.33
36,29/06/2012,1169.41,NA,NA,NA,2549.31
36,06/07/2012,249.73,NA,0.04,NA,659.16
36,13/07/2012,769.5,NA,0.01,NA,1530.69
36,20/07/2012,38.04,NA,NA,NA,886.99
36,27/07/2012,144.59,NA,NA,NA,1545.26
36,03/08/2012,243.47,NA,2.4,64.47,1077.74
36,10/08/2012,25.14,NA,NA,1.98,1638.93
36,17/08/2012,442.05,NA,NA,NA,1381.39
36,24/08/2012,196.4,NA,NA,NA,1012.91
36,31/08/2012,156.18,NA,NA,NA,329.61
36,07/09/2012,463.27,NA,1.75,NA,2480.2
36,14/09/2012,788.5,NA,1.05,3.44,1591.72
36,21/09/2012,53.1,NA,NA,NA,1532.27
36,28/09/2012,205,NA,NA,NA,1939.92
36,05/10/2012,211.09,NA,NA,NA,1007.44
36,12/10/2012,32.28,NA,NA,NA,1312.73
36,19/10/2012,29.01,NA,NA,NA,632.1
36,26/10/2012,463.05,1.74,NA,NA,795.76
36,02/11/2012,373.78,769.74,NA,NA,403.39
36,09/11/2012,-16.93,850.05,NA,NA,733.24
36,16/11/2012,1069.73,21.2,NA,NA,1161.04
36,23/11/2012,31.77,NA,2.98,NA,417.71
36,30/11/2012,315.68,NA,NA,5.67,1590.32
36,07/12/2012,-772.21,NA,NA,NA,692.1
36,14/12/2012,109.79,NA,NA,NA,525.58
36,21/12/2012,85.11,NA,NA,NA,415.96
36,28/12/2012,644.41,1340.37,NA,79.8,540
36,04/01/2013,811.74,1115.56,NA,NA,394.1
36,11/01/2013,493.07,880.36,NA,NA,872.23
36,18/01/2013,224.2,46.22,NA,36.18,358.58
36,25/01/2013,568.71,11.75,NA,NA,928.12
36,01/02/2013,496.61,11.35,NA,NA,689.46
36,08/02/2013,2005.19,1,NA,24.57,1032.15
36,15/02/2013,959.25,129.65,NA,1.26,1907.27
36,22/02/2013,908.67,804.66,NA,NA,1231.64
36,01/03/2013,849.54,NA,NA,NA,630.16
36,08/03/2013,1690.77,NA,NA,NA,887.1
36,15/03/2013,170.51,NA,NA,7.41,470.31
36,22/03/2013,751.52,NA,NA,NA,827.36
36,29/03/2013,232.82,NA,NA,NA,672.83
36,05/04/2013,1230.34,878.73,NA,NA,987.56
36,12/04/2013,347.44,548.97,NA,NA,480.14
36,19/04/2013,426,0.45,NA,2.61,1425.88
36,26/04/2013,150.28,NA,NA,NA,326.75
36,03/05/2013,70.98,NA,NA,2.61,1535.28
36,10/05/2013,477.78,NA,NA,75.6,1660.59
36,17/05/2013,1835.31,NA,NA,NA,1537.86
36,24/05/2013,306.68,NA,NA,NA,1565.57
36,31/05/2013,165.31,NA,NA,NA,275.85
36,07/06/2013,691.45,NA,NA,145.61,2064.72
36,14/06/2013,52.33,NA,NA,70.56,861.94
36,21/06/2013,350.46,NA,NA,48.8,1166.54
36,28/06/2013,444.9,NA,NA,NA,1443.12
36,05/07/2013,21.24,NA,NA,NA,1261.13
36,12/07/2013,67.86,NA,NA,NA,1016.91
36,19/07/2013,165.79,NA,NA,NA,408.04
36,26/07/2013,128.41,NA,NA,39.52,405.62
37,11/11/2011,8.62,56.53,117.92,NA,796.28
37,18/11/2011,32.17,5.51,NA,NA,1502.49
37,25/11/2011,2.8,NA,NA,NA,308.82
37,02/12/2011,1.5,NA,6.03,NA,1180.32
37,09/12/2011,NA,NA,16.62,NA,1319.82
37,16/12/2011,13.38,NA,9.18,NA,868.78
37,23/12/2011,158.11,NA,7.5,NA,1316.88
37,30/12/2011,373.92,1057.77,1.5,10.08,741.34
37,06/01/2012,250.83,1348.24,48.05,NA,1151.33
37,13/01/2012,1534.85,581.46,31.07,NA,820.26
37,20/01/2012,366.42,313.91,27.94,NA,344.84
37,27/01/2012,186.28,27.75,33,NA,323.83
37,03/02/2012,1416.62,11.62,93.34,132.22,1757.37
37,10/02/2012,264.34,3,40.01,NA,2147.95
37,17/02/2012,1173.99,593.1,2.86,NA,1372.2
37,24/02/2012,141.18,282.22,NA,NA,739.65
37,02/03/2012,892.47,18.92,2.9,NA,3369.86
37,09/03/2012,1024.83,2,10.7,NA,2304.93
37,16/03/2012,109.13,4.5,2.38,NA,563.61
37,23/03/2012,460.73,NA,0.68,NA,1560.28
37,30/03/2012,41.95,0.5,NA,NA,619.87
37,06/04/2012,16.33,NA,24.05,NA,2119.5
37,13/04/2012,303.63,621.72,1.9,NA,2429.1
37,20/04/2012,125,32.57,6.3,NA,3201.88
37,27/04/2012,259.23,NA,7.58,NA,861.14
37,04/05/2012,276.27,NA,14.9,NA,671.64
37,11/05/2012,333.98,NA,0.7,NA,1500.11
37,18/05/2012,391.4,NA,NA,NA,1697.98
37,25/05/2012,NA,NA,NA,NA,706.18
37,01/06/2012,57.81,NA,NA,NA,1268.73
37,08/06/2012,349.22,NA,14.4,NA,769.34
37,15/06/2012,255.38,NA,4.51,NA,3027.4
37,22/06/2012,277.33,NA,NA,NA,1269.26
37,29/06/2012,165.32,NA,NA,NA,1989.84
37,06/07/2012,259.87,NA,9.27,NA,1155.93
37,13/07/2012,170.2,NA,1.23,NA,1270.54
37,20/07/2012,67.7,NA,3.97,NA,1634.33
37,27/07/2012,22.21,NA,0.93,NA,705.33
37,03/08/2012,NA,NA,17.58,NA,683.58
37,10/08/2012,509.88,NA,23.22,25.74,3183.91
37,17/08/2012,170.08,NA,13.16,NA,792.21
37,24/08/2012,247.17,NA,23.9,NA,2285.83
37,31/08/2012,NA,NA,12.12,NA,540.98
37,07/09/2012,319.93,NA,251.31,354.73,2145.98
37,14/09/2012,740.77,NA,32.02,123.04,1617.03
37,21/09/2012,241.47,NA,NA,NA,2143.91
37,28/09/2012,59.61,NA,NA,NA,722.92
37,05/10/2012,126.94,NA,2.02,NA,1451.99
37,12/10/2012,32.97,NA,4.92,NA,2083.7
37,19/10/2012,121.25,NA,6.6,NA,888.9
37,26/10/2012,19.54,5.22,1.55,NA,1891.77
37,02/11/2012,74.74,293.84,17.5,NA,798.26
37,09/11/2012,450.11,679.91,1.29,NA,892.4
37,16/11/2012,412.15,3.36,15.84,NA,1249.82
37,23/11/2012,12.99,NA,6.34,NA,114.25
37,30/11/2012,274.14,NA,NA,13.86,856.38
37,07/12/2012,235.43,NA,14.5,NA,829.18
37,14/12/2012,480.96,NA,9,1.89,1088.08
37,21/12/2012,953.39,NA,50.87,NA,633.11
37,28/12/2012,571.86,1339.38,18.43,1.56,1271.03
37,04/01/2013,549.39,653.58,3.32,NA,757.64
37,11/01/2013,671.37,479.35,0.12,NA,715.85
37,18/01/2013,345.9,156.13,NA,36.85,1217.41
37,25/01/2013,24.85,66.8,NA,NA,478.81
37,01/02/2013,213.76,12.81,15.1,NA,1063.6
37,08/02/2013,2540.27,11.11,7.64,286.85,2605.56
37,15/02/2013,1008.1,322.84,0.3,NA,1113.56
37,22/02/2013,672.93,76.42,NA,11,1181.49
37,01/03/2013,555.78,NA,NA,NA,1623
37,08/03/2013,918.59,NA,46.91,67.88,1902.37
37,15/03/2013,257.13,NA,6.48,NA,946.72
37,22/03/2013,744.35,NA,NA,14.28,1689.33
37,29/03/2013,442.66,NA,8.94,NA,2037.82
37,05/04/2013,1062.56,397.97,17.3,NA,1922.71
37,12/04/2013,427.78,11.37,2.78,NA,923.12
37,19/04/2013,473.15,NA,NA,NA,3060
37,26/04/2013,242.31,NA,NA,NA,1944.03
37,03/05/2013,17.01,NA,52.75,NA,1080.43
37,10/05/2013,564.62,NA,21.33,NA,1835.48
37,17/05/2013,463.2,NA,2.18,NA,2343.91
37,24/05/2013,163.95,NA,52.21,NA,1090.65
37,31/05/2013,256.57,NA,25.73,NA,1018.23
37,07/06/2013,46.44,NA,5.33,NA,1432.98
37,14/06/2013,171.5,NA,5.45,NA,413.02
37,21/06/2013,43.77,NA,0.96,NA,1580.82
37,28/06/2013,1312.02,NA,NA,NA,2185.54
37,05/07/2013,20.84,NA,127.83,NA,1335.22
37,12/07/2013,75.65,17.79,8.47,NA,1264
37,19/07/2013,100.53,11.86,8.31,NA,1346.17
37,26/07/2013,178,11.86,NA,NA,779.32
38,11/11/2011,149.19,691.41,6.05,NA,1571.53
38,18/11/2011,27.61,8.22,1.32,NA,2034.39
38,25/11/2011,17.17,NA,5.26,NA,615.68
38,02/12/2011,22.15,NA,2.35,NA,1889.95
38,09/12/2011,61.05,NA,2.44,NA,1589.34
38,16/12/2011,152.89,NA,NA,2.28,766.96
38,23/12/2011,59.23,NA,0.6,NA,1588.1
38,30/12/2011,353.07,1926.94,NA,25.2,770.38
38,06/01/2012,9.61,2765.45,56.96,NA,560.58
38,13/01/2012,1129.45,125.33,31.85,NA,1101.74
38,20/01/2012,465.73,17.03,28.02,NA,1397.31
38,27/01/2012,24.1,4.47,29.12,NA,2271.88
38,03/02/2012,2428.47,6.57,52.66,161.71,2606.06
38,10/02/2012,518.25,11.21,37.01,3.97,1200.97
38,17/02/2012,647.57,580.69,5.72,2,2761.19
38,24/02/2012,102.49,328.86,NA,2.86,2435.31
38,02/03/2012,1895.3,5.9,3.93,68.88,3186.15
38,09/03/2012,425.97,1.8,NA,25.6,1751.92
38,16/03/2012,480.19,0.5,1.02,NA,1158.07
38,23/03/2012,301.53,NA,2.04,NA,1599.86
38,30/03/2012,212.26,0.5,NA,28.77,1121.52
38,06/04/2012,24.75,NA,10.47,NA,1495.97
38,13/04/2012,59.68,696.42,12.37,17.82,1410.31
38,20/04/2012,1307.69,5.67,5.6,140.87,1255.59
38,27/04/2012,439.84,NA,2.83,NA,1244.18
38,04/05/2012,84.67,NA,13.06,NA,2346.63
38,11/05/2012,930.96,NA,3.2,NA,2105.16
38,18/05/2012,219.38,NA,NA,NA,1472.86
38,25/05/2012,452.9,NA,0.5,NA,1668.88
38,01/06/2012,65.36,NA,0.6,NA,886.6
38,08/06/2012,491.31,NA,11.8,NA,1999.19
38,15/06/2012,635.42,NA,0.13,NA,1800.18
38,22/06/2012,576,NA,NA,NA,2241.95
38,29/06/2012,350.56,NA,NA,26.87,1447.29
38,06/07/2012,404.49,NA,4.05,NA,1132.08
38,13/07/2012,609.49,NA,2.05,NA,752.29
38,20/07/2012,75.04,NA,0.19,NA,1281.95
38,27/07/2012,0.27,NA,NA,NA,1622.77
38,03/08/2012,525.42,NA,16.93,49.05,1689.86
38,10/08/2012,193.46,NA,4.78,45.18,1781.51
38,17/08/2012,244.09,NA,5.14,11.22,2519.9
38,24/08/2012,301.06,NA,40,0.78,1424.7
38,31/08/2012,489.03,NA,28.64,334.12,1760.26
38,07/09/2012,524.4,NA,147.32,5.88,2457.97
38,14/09/2012,1047.05,NA,15.47,NA,2276.08
38,21/09/2012,192.78,NA,NA,1.5,2251.8
38,28/09/2012,201.62,NA,NA,29.21,802.5
38,05/10/2012,266.02,NA,6,NA,1830.67
38,12/10/2012,202.43,NA,8.66,0.22,700.92
38,19/10/2012,314.73,NA,9.24,NA,388.28
38,26/10/2012,148.32,6.73,3.05,NA,344.78
38,02/11/2012,139.06,245.48,9.95,NA,1014.35
38,09/11/2012,478.58,860.47,1,0.78,1159.7
38,16/11/2012,805.64,NA,179.64,0.22,1520.87
38,23/11/2012,20.24,NA,4.1,NA,694.05
38,30/11/2012,213.32,NA,NA,0.63,1462.35
38,07/12/2012,68.01,NA,2,NA,966.79
38,14/12/2012,457.66,NA,0.28,NA,743.15
38,21/12/2012,962.45,NA,5.77,NA,1743.96
38,28/12/2012,1328.51,1297.28,-0.73,41.34,774.32
38,04/01/2013,467.08,641.95,10.02,NA,1678.8
38,11/01/2013,161.03,277.88,1.39,NA,981.09
38,18/01/2013,512.83,14.57,NA,NA,1810.79
38,25/01/2013,23.27,13.22,NA,NA,769.41
38,01/02/2013,309.46,4.65,18.5,1.92,930.85
38,08/02/2013,5631.57,6.14,7.34,34.21,1999.05
38,15/02/2013,792.76,300.95,0.24,NA,1335.23
38,22/02/2013,2140.48,254.02,NA,3,922.04
38,01/03/2013,423.71,NA,NA,NA,1458.41
38,08/03/2013,517,NA,51.29,90.7,2663.94
38,15/03/2013,291.37,NA,7.57,NA,736.95
38,22/03/2013,652.66,NA,NA,NA,1207.66
38,29/03/2013,474.52,NA,10.32,NA,582.77
38,05/04/2013,865.66,1240.67,17.14,NA,2015.3
38,12/04/2013,1227.74,945.83,7.01,NA,902.23
38,19/04/2013,289.61,NA,NA,NA,728.39
38,26/04/2013,150.95,NA,NA,NA,2117.1
38,03/05/2013,109,NA,24.21,NA,1279.56
38,10/05/2013,806.8,NA,9.56,233.17,1265.42
38,17/05/2013,436.08,NA,0.72,NA,1327.32
38,24/05/2013,234.31,NA,9.1,NA,978.31
38,31/05/2013,516.29,NA,3.55,NA,1848.62
38,07/06/2013,18.2,NA,3.75,NA,1373.57
38,14/06/2013,123.18,NA,5.43,NA,1794.61
38,21/06/2013,238.17,NA,1.7,NA,1075.17
38,28/06/2013,805.2,NA,NA,NA,1671.37
38,05/07/2013,29.54,NA,265.53,NA,1025.77
38,12/07/2013,109.65,NA,82.51,NA,845.94
38,19/07/2013,108.8,NA,3.54,NA,1997.93
38,26/07/2013,73.7,NA,16.9,NA,423.05
39,11/11/2011,8894.84,10678.05,342.83,2414.95,10590.23
39,18/11/2011,3378.96,215.22,162.51,486.32,6941.94
39,25/11/2011,224.08,292.94,77126.16,77.74,4875.43
39,02/12/2011,2966.71,59.47,2100.01,3614.81,18646.29
39,09/12/2011,4462.95,NA,292.36,1354.79,22649.7
39,16/12/2011,873.38,15.15,505.72,650.86,6904.19
39,23/12/2011,3099.34,16.14,1339.1,213.49,4911.65
39,30/12/2011,5363.52,53918.62,193.95,383.85,8337.7
39,06/01/2012,4525.51,23319.85,120.18,117.6,9638.2
39,13/01/2012,7924.93,13698.33,83.04,477.43,10488.23
39,20/01/2012,919.82,4005.7,90.56,525.75,1798.51
39,27/01/2012,1119.34,2578.64,82.5,4,1647.3
